HEID,Loan_Amount,Mort_Bal,Home_Val,Reason_HE,Occupation,YOJ,Num_Derog,Num_Delinq,CL_Age,Num_Inq,Num_CL,Debt_Inc,Default
1108,9900,88236,104953,DebtCon,ProfExe,1,0,0,51.64870524,0,2,28.62263209,1
1109,9900,73804,97413,DebtCon,ProfExe,5,0,0,107.3330245,0,25,33.5248796,0
1110,9900,28432,36605,HomeImp,Office,0,0,0,111.5316253,1,29,37.58819565,0
1111,9900,52800,66000,HomeImp,Other,29,1,3,188.9333333,1,24,,0
1112,9900,111000,134347,DebtCon,ProfExe,16,,1,180.6333333,1,33,,0
1113,9900,21400,36600,DebtCon,Self,2,0,0,154.2,2,26,,1
1114,9900,8673,37244,DebtCon,Other,4,0,0,256.6805839,0,12,24.49628632,0
1115,9900,117003,219783,HomeImp,ProfExe,1,0,0,130.7663862,0,14,25.6226109,0
1116,9900,71371,84865,DebtCon,Mgr,0,2,0,94.80523575,0,12,38.2113051,1
1117,9900,55231,78708,DebtCon,Office,4,0,0,85.80147612,2,15,24.59499257,0
1118,9900,47367,114837,DebtCon,ProfExe,4,0,0,210.4355336,0,10,25.04210854,0
1119,9900,108155,219936,HomeImp,ProfExe,2,0,0,126.9393774,1,15,27.99205166,0
1120,9900,74009,108371,DebtCon,Office,1,0,0,246.0947649,0,36,17.25711715,0
1121,9900,82697,100689,DebtCon,ProfExe,3,0,0,133.3657906,0,26,33.59171631,0
1122,9900,47865,88105,HomeImp,Other,18,0,0,203.0239914,0,17,34.55330539,0
1123,9900,84920,201713,HomeImp,Self,13,0,0,3.04438414,,8,21.05764132,0
1124,9900,54961,70609,DebtCon,Mgr,6,,4,105.9346916,2,11,40.70254787,0
1125,9900,26427,87134,HomeImp,ProfExe,20,0,0,244.3652465,0,11,25.00396549,0
1126,9900,23767,39293,DebtCon,Other,5,1,0,145.7657738,0,9,24.60512881,1
1127,9900,31244,44138,HomeImp,Mgr,14,0,0,60.6344698,1,9,31.68813428,0
1128,9900,55342,72357,DebtCon,Mgr,7,,3,111.9988549,1,11,39.87034036,0
1129,9900,59206,75690,HomeImp,Office,6,0,2,288.3950585,1,19,30.77602786,1
1130,9900,83821,124527,HomeImp,Office,30,0,0,319.6519713,1,37,35.76942543,0
1131,10000,63218,76500,DebtCon,Office,5,2,3,183.6666667,3,30,,0
1132,10000,48300,74600,,Other,14,0,1,179.1,2,31,,1
1133,10000,34350,54146,DebtCon,Other,3,0,0,144.4228889,0,18,31.5390134,1
1134,10000,75976,91000,DebtCon,Other,10.5,0,0,171.4666667,5,22,,0
1135,10000,68807,76581,HomeImp,Office,14,0,0,237.6478941,0,32,42.33557351,0
1136,10000,,56475,HomeImp,Other,9,2,0,309.2644975,2,12,34.48718804,0
1137,10000,84580,118924,HomeImp,Office,31,0,0,341.9449756,2,37,35.24889763,0
1138,10000,,49266,,,,,,,,,15.59729023,0
1139,10000,59828,72489,DebtCon,,18,0,0,157.2436625,1,11,31.62682193,0
1140,10000,22000,41250,HomeImp,Mgr,5,0,0,97.96666667,0,21,,1
1141,10000,86000,111000,DebtCon,Other,6.5,0,1,91.96666667,3,17,,1
1142,10000,26197,46600,HomeImp,ProfExe,9,0,0,165.9666667,2,9,,1
1143,10000,,25010,HomeImp,Self,5,0,3,326.1333333,4,17,,1
1144,10000,20500,54600,HomeImp,Self,15,0,0,160.3333333,2,11,,1
1145,10000,,,HomeImp,Other,,,,,,,,1
1146,10000,186000,225750,HomeImp,ProfExe,2,0,0,75.86666667,,5,,1
1147,10000,28000,73250,HomeImp,Other,2,0,0,28.96666667,4,12,,1
1148,10000,57238,101500,DebtCon,ProfExe,10,0,0,106.8333333,0,36,,1
1149,10000,31253,65450,DebtCon,Other,21,0,0,172.0333333,0,16,,1
1150,10000,27000,54300,HomeImp,Other,0.3,0,1,91.13333333,0,6,,1
1151,10000,53297,74925,HomeImp,Other,14,0,1,88.53333333,2,15,,1
1152,10000,7718,77750,DebtCon,Other,8,0,0,261.8,0,14,,0
1153,10000,63005,78500,DebtCon,Other,3,,,171.7666667,,35,,0
1154,10000,87579,105000,DebtCon,Other,13,0,0,209.9666667,3,16,,0
1155,10000,,42497,HomeImp,Mgr,6,,,165.4333333,,9,,0
1156,10000,32000,59000,DebtCon,Office,24,0,1,232.3333333,1,29,,0
1157,10000,31000,58240,DebtCon,Mgr,,,,,,,,0
1158,10000,71000,97875,HomeImp,ProfExe,8,0,0,165.7148936,0,34,,0
1159,10000,66000,89145,DebtCon,Office,9,0,0,215.0333333,3,29,,0
1160,10000,59764,77870,DebtCon,Sales,7,0,0,136.9,0,35,,0
1161,10000,124000,192000,HomeImp,Office,0,0,1,346.9666667,0,16,,0
1162,10000,80000,107900,HomeImp,ProfExe,12,0,2,176.5333333,0,28,,0
1163,10000,34767,51000,HomeImp,Other,23,0,1,121.7333333,0,23,,0
1164,10000,,23400,HomeImp,,28,0,0,206.9666667,1,5,,0
1165,10000,57068,72000,,Other,12,0,0,257.7,0,27,,0
1166,10000,22068,49600,HomeImp,Other,0.9,0,0,247.5666667,0,11,,0
1167,10000,131589,156000,HomeImp,ProfExe,5,0,1,419.0333333,1,43,,0
1168,10000,147234,175300,HomeImp,Office,6,0,0,192.7666667,1,56,,0
1169,10000,48041,76050,HomeImp,Other,3,0,2,185.7,0,13,,0
1170,10000,78000,97400,HomeImp,ProfExe,1,0,0,72.03333333,1,20,,0
1171,10000,64320,102375,DebtCon,Office,10,0,0,148.1666667,1,13,,0
1172,10000,96000,112200,,Office,16,1,0,258.7333333,0,16,,0
1173,10000,88777.5,112014,DebtCon,ProfExe,13,0,0,182.6333333,2,18,,0
1174,10000,10000,68250,DebtCon,ProfExe,20,0,2,398.8,1,12,,0
1175,10000,42300,,DebtCon,Mgr,11,1,0,31.4,3,5,,1
1176,10000,5200,53095,HomeImp,Other,5,3,3,234.3333333,3,17,,1
1177,10000,19225.53,35500,HomeImp,Office,5,0,2,186,1,10,,1
1178,10000,62000,80000,DebtCon,Other,5,,1,97.4,4,30,,1
1179,10000,41741,56000,DebtCon,Office,3,0,0,20.23333333,2,6,,1
1180,10000,46946,65000,HomeImp,Office,7.2,0,1,80.1,1,12,,1
1181,10000,75000,103600,HomeImp,Mgr,17.6,0,0,171.4333333,0,24,,1
1182,10000,59929,,DebtCon,Other,5,,,,,,,1
1183,10000,99600,125500,DebtCon,Office,8,0,0,80.1,3,21,,1
1184,10000,122800,151500,HomeImp,ProfExe,2,0,0,205.9666667,1,23,,1
1185,10000,49000,70000,HomeImp,Other,,0,3,190.7333333,1,12,,1
1186,10000,48840,58740,HomeImp,Other,15,2,2,194.8,0,39,,1
1187,10000,13161,37700,DebtCon,Other,,3,0,79.1,2,9,,1
1188,10000,84000,132965,DebtCon,Sales,30,0,0,325.6333333,1,24,,1
1189,10000,42321,53800,DebtCon,Other,4,0,0,275.9,0,19,,1
1190,10000,65000,80000,DebtCon,Other,2,0,0,26.36666667,3,2,,1
1191,10000,76700,97800,DebtCon,Other,25,,10,205.2333333,3,26,,1
1192,10000,59543,86800,DebtCon,Other,9,3,1,152.1333333,2,51,,1
1193,10000,52410,54500,,Mgr,1,9,4,132.9,4,29,,1
1194,10000,50070,60670,HomeImp,Other,5,2,0,15.23333333,0,1,,1
1195,10000,16288,48600,DebtCon,Other,24,0,0,268.8333333,1,16,,1
1196,10000,69727,90312,HomeImp,Office,4.5,5,1,122.8333333,,17,,1
1197,10000,,65088,HomeImp,Mgr,3.5,4,5,205.0666667,2,39,,1
1198,10000,,79500,DebtCon,ProfExe,19,0,0,285.1,2,7,,1
1199,10000,,,,Other,15,2,2,108.9333333,3,31,,1
1200,10000,91000,110000,DebtCon,Other,16,1,3,123.7666667,2,22,,1
1201,10000,66399,78000,,ProfExe,0.9,0,0,112.6,0,15,,1
1202,10000,90700,123370,DebtCon,ProfExe,15,2,0,90.3,1,4,,1
1203,10000,34900,48000,HomeImp,Other,3,0,0,288.1666667,1,3,,1
1204,10000,127319,194992,HomeImp,Office,1,0,1,337.6899717,0,16,41.44750595,0
1205,10000,48769,65328,DebtCon,Office,4,0,1,104.6952407,3,12,39.04935922,0
1206,10000,133879,157446,HomeImp,ProfExe,6,0,1,421.3628722,1,42,30.6069987,0
1207,10000,36000,68800,DebtCon,Other,13,0,0,118.6666667,6,15,,1
1208,10000,64375,72418,DebtCon,ProfExe,14,0,0,207.6173064,3,31,38.86794908,0
1209,10000,114643,130127,DebtCon,Self,5,0,1,160.6678931,0,19,33.92004439,0
1210,10000,,69502,,,,,,,,,25.77278284,0
1211,10000,41949,51684,DebtCon,Other,15,0,0,84.12345095,0,12,31.26731878,0
1212,10100,114590,215784,HomeImp,ProfExe,2,0,0,123.1691828,0,14,27.84508378,0
1213,10100,45493,54605,HomeImp,Mgr,21,0,1,234.5917784,0,18,36.59466404,0
1214,10100,87942,106000,DebtCon,Other,13,0,0,219.3852784,2,16,40.75164798,0
1215,10100,32608,47377,HomeImp,Other,9,0,0,67.38706567,0,3,35.69019304,0
1216,10100,66393,85605,DebtCon,Office,6,1,1,203.6995629,3,29,37.66930513,0
1217,10100,,25300,DebtCon,Other,,1,0,122.3,1,5,,1
1218,10100,68240,84067,DebtCon,Sales,8,0,0,131.4041801,0,35,28.44381048,0
1219,10100,81263,98536,DebtCon,Mgr,1,0,0,73.16044771,1,23,38.33125572,0
1220,10100,137299,200339,DebtCon,ProfExe,0,0,0,66.35759046,2,23,35.2377013,0
1221,10100,47426,68820,DebtCon,Other,16,0,4,220.7609123,0,36,24.01951269,0
1222,10100,57881,69554,HomeImp,Other,29,0,3,189.9245224,1,24,34.61045543,0
1223,10100,60200,74000,DebtCon,Other,4,,4,128.8666667,5,24,,1
1224,10100,68820,78830,DebtCon,Other,2,,,170.7224523,,34,29.20675283,0
1225,10100,73174,91101,DebtCon,Office,14,0,0,77.11709066,0,8,25.04259669,0
1226,10100,54873,73085,HomeImp,Other,5,0,1,252.2528926,1,16,38.7274173,0
1227,10100,49683,55728,DebtCon,Other,0,0,0,91.09579488,0,20,37.13310754,0
1228,10100,72136,89437,DebtCon,,5,0,0,205.7371252,0,15,30.79876353,0
1229,10100,55559,89231,HomeImp,Other,16,1,0,175.5555713,0,29,26.900321,0
1230,10100,126358,180305,DebtCon,Other,8,0,0,199.3505297,1,20,32.03362879,0
1231,10100,58446,71145,HomeImp,Other,4,0,1,244.6243676,1,15,38.11730639,0
1232,10100,63283,82912,HomeImp,Other,0,0,0,99.81625825,1,7,38.37053971,0
1233,10100,55738,73266,DebtCon,Office,5,0,0,85.63523503,1,14,24.53432507,0
1234,10100,93085,110069,DebtCon,Other,13,0,0,206.799179,3,16,40.56989706,0
1235,10100,154005,175684,HomeImp,Office,4,0,0,189.3663073,0,56,33.97122188,0
1236,10100,,69451,,,,,,,,,22.51968544,0
1237,10200,44000,57000,DebtCon,Other,0,1,0,191.7333333,2,13,,0
1238,10200,9078,35261,,,,,,,,,33.6664545,0
1239,10200,102281,114277,,Office,15,0,0,263.2869775,0,16,36.82778595,0
1240,10200,70882,98154,DebtCon,Other,16,,,153.1181363,3,15,25.1199559,0
1241,10200,69116,105228,HomeImp,ProfExe,12,0,8,122.8439512,0,36,36.12288591,1
1242,10200,82630,99250,DebtCon,Other,1,0,0,107.5285598,1,32,40.28097487,0
1243,10200,55539,65357,DebtCon,Mgr,5,0,0,190.9459308,1,17,28.64082373,0
1244,10200,51108,68673,DebtCon,Mgr,6,,,116.6793672,,23,42.77564391,0
1245,10200,59907,71580,DebtCon,ProfExe,14,0,0,237.9481372,2,32,36.40094666,0
1246,10200,84196,91642,DebtCon,Other,1,0,0,104.8350719,1,32,38.37611263,0
1247,10200,52310,74117,DebtCon,Other,13,0,3,118.6957855,2,23,,1
1248,10200,77571,102732,HomeImp,ProfExe,6,0,0,100.6296635,0,34,37.36151357,0
1249,10200,60180,72370,DebtCon,Mgr,5,,,125.2948667,,23,42.50461354,0
1250,10200,71111,80385,DebtCon,Office,4,1,2,170.2818826,2,29,38.62337208,0
1251,10200,54900,79000,DebtCon,Office,14,0,0,113.6333333,0,24,,0
1252,10200,8907,59814,HomeImp,Other,7,2,0,364.4309474,1,22,16.06424538,0
1253,10200,46140,56206,DebtCon,,8,1,0,115.7806282,1,25,22.31370515,0
1254,10200,48670,90444,HomeImp,Other,,1,1,89.35547488,,7,39.15104729,1
1255,10200,73157,83858,DebtCon,,3,0,0,193.5089634,0,16,29.08799472,0
1256,10200,78628,92090,DebtCon,Other,10,1,0,164.3178964,6,21,38.72132161,0
1257,10200,38223,60728,DebtCon,Mgr,,,,,,,35.34785383,0
1258,10200,61179,69591,DebtCon,,18,0,0,148.7044776,1,11,34.47220461,0
1259,10200,34522,43076,HomeImp,Other,9,0,0,92.90754834,0,3,36.84535669,0
1260,10200,29581,39992,DebtCon,Self,3,0,0,149.8746257,2,26,43.19724206,1
1261,10200,16322,86505,DebtCon,Other,8,0,0,259.1638196,0,14,21.25349814,0
1262,10200,57142,72664,DebtCon,,19,0,0,158.1858039,1,12,32.49748842,0
1263,10200,80969,100937,DebtCon,Other,9,0,0,168.7498211,4,21,39.69842981,0
1264,10200,86400,113698,HomeImp,ProfExe,11,0,1,181.542927,0,27,35.03165088,0
1265,10200,65803,85155,HomeImp,Other,15,0,0,218.4817546,0,36,36.18219201,0
1266,10200,79257,105912,HomeImp,ProfExe,3,0,0,95.35537249,0,33,39.3913652,0
1267,10200,,64377,HomeImp,Other,,0,0,347.2450131,0,6,37.77468156,0
1268,10300,61000,75000,DebtCon,Office,12,0,0,251.5333333,4,37,,0
1269,10300,70147,122124,HomeImp,Other,1,0,0,58.8956859,0,7,57.99501862,1
1270,10300,54925,84078,HomeImp,Other,2,0,1,189.6952729,0,13,29.13369741,0
1271,10300,51787,86200,HomeImp,Other,17,0,0,203.7327626,0,16,34.43524605,0
1272,10300,79243,89840,DebtCon,Office,16,0,0,87.82534618,0,9,24.47937322,0
1273,10300,,69085,HomeImp,Other,,0,0,380.2780405,0,7,36.73982022,0
1274,10300,46609,63812,DebtCon,Other,1,0,0,184.7884163,2,13,29.14003137,0
1275,10300,58572,75946,DebtCon,Office,5,0,0,85.01005286,2,14,27.76943894,0
1276,10300,,50548,HomeImp,Mgr,5,,,165.5531992,,9,23.88633081,0
1277,10300,50714,56088,DebtCon,Office,1,0,0,163.0891482,1,21,37.97305537,0
1278,10300,65382,73817,DebtCon,Other,1,0,0,190.648145,1,17,34.19289159,0
1279,10300,74624,96697,DebtCon,Office,7,0,0,217.2353212,3,28,41.51130079,0
1280,10300,75483,99345,DebtCon,ProfExe,3,0,0,133.7905101,0,25,34.88723609,0
1281,10300,45275,62724,HomeImp,Other,11,0,1,109.3246387,3,34,37.29182499,0
1282,10300,57676,71027,DebtCon,,19,0,0,157.5196371,1,11,33.99236607,0
1283,10300,59340,84708,HomeImp,Other,13,0,0,222.3648894,1,36,34.92598425,0
1284,10300,82889,97189,DebtCon,Mgr,2,0,0,82.50744621,2,24,39.53698719,0
1285,10300,56127,72294,HomeImp,Other,28,1,3,184.3457508,0,24,34.63423561,0
1286,10300,65876,80064,DebtCon,,3,0,0,220.8259789,0,15,30.633131,0
1287,10300,57902,74355,HomeImp,Other,4,0,0,243.6309162,1,16,36.57444189,0
1288,10300,39893,55000,DebtCon,Other,1.5,0,1,99.43333333,2,32,,1
1289,10300,,51053,HomeImp,Other,10,1,0,306.9922054,2,12,34.48387842,0
1290,10300,44941,60694,DebtCon,Other,2,0,0,85.68120512,0,20,39.53639781,0
1291,10400,63505,75811,DebtCon,Other,3,0,0,182.0920717,2,17,33.69078564,0
1292,10400,66044,83531,HomeImp,Office,12,0,0,241.5141532,0,31,45.56984265,0
1293,10400,62442,73197,DebtCon,ProfExe,8,0,0,47.61067763,1,24,38.88482776,0
1294,10400,63626,79477,,Other,12,0,0,260.7972622,0,27,27.94286603,0
1295,10400,56610,86831,HomeImp,Other,19,0,0,190.0848295,0,28,24.60265855,0
1296,10400,21235,40116,DebtCon,Other,3,,,,,,36.90541431,0
1297,10400,64904,76767,DebtCon,Office,11,0,0,245.0180119,4,37,41.42384414,0
1298,10400,64336,77564,DebtCon,Office,4,2,3,188.7800761,2,30,39.69998047,0
1299,10400,37233,52320,DebtCon,Other,15,0,0,88.67732863,0,11,31.05643679,0
1300,10400,57816,82047,HomeImp,Other,3,0,1,176.6568946,0,12,30.67420529,0
1301,10400,51200,76125,DebtCon,Other,12,0,0,132.3666667,0,16,,1
1302,10400,39821,54040,HomeImp,Mgr,21,1,0,231.6054114,1,18,36.43973673,0
1303,10400,78320,100017,DebtCon,Other,10,0,0,167.4225397,4,21,41.97487828,0
1304,10400,42714,72322,DebtCon,Other,12,0,0,105.0748016,6,15,41.26235347,1
1305,10400,45710,55299,DebtCon,Office,0,0,0,166.3741502,0,20,34.53641174,0
1306,10400,11426,69294,DebtCon,ProfExe,20,0,1,396.9262645,1,11,20.29198894,0
1307,10500,,53907,HomeImp,Other,10,0,0,308.2132622,2,13,34.40894842,0
1308,10500,60145,63268,HomeImp,Other,4,0,0,122.4960779,0,34,36.73687075,0
1309,10500,64295,73594,DebtCon,,19,0,0,157.2465503,0,11,33.55631225,0
1310,10500,154434,179486,HomeImp,Office,5,0,0,182.3539,1,55,34.98345933,0
1311,10500,64331,65040,HomeImp,Other,4,0,0,66.54105782,1,20,42.33212434,0
1312,10500,,73388,HomeImp,Other,,0,0,367.2308638,0,7,36.84217463,0
1313,10500,13694,87580,DebtCon,Other,8,0,0,258.5549278,0,14,20.26019805,0
1314,10500,26000,39000,DebtCon,Other,9,,1,152.2333333,7,29,,0
1315,10500,88829,114962,DebtCon,Other,13,0,0,206.212228,3,15,37.86494621,0
1316,10500,53537,66674,DebtCon,Office,4,0,0,83.5030948,2,11,37.09841345,0
1317,10500,41467,58329,DebtCon,Mgr,2,0,0,187.7134862,0,22,27.86112392,0
1318,10500,57880,66802,DebtCon,Other,2,0,0,94.59842526,8,21,45.46476584,1
1319,10500,63130,71387,DebtCon,Other,3,0,2,305.556928,0,10,32.1779167,0
1320,10500,57372,67960,DebtCon,ProfExe,1.5,0,0,158.2666667,2,35,,0
1321,10500,,18600,HomeImp,Other,24,,,,,,,1
1322,10500,74000,89000,DebtCon,Mgr,6,0,0,138.0333333,2,27,,0
1323,10500,41500,56247,DebtCon,Other,8,0,1,70.03333333,2,24,,1
1324,10500,30922,57682,,Other,30,0,0,241.4604126,0,19,23.23703502,0
1325,10500,69656,88198,DebtCon,Office,15,0,0,97.31940617,0,8,27.32239655,0
1326,10500,89000,268000,HomeImp,ProfExe,,4,,120.8,2,15,,1
1327,10500,42003,53754,DebtCon,Other,16,0,0,84.55110419,0,12,32.34295932,0
1328,10500,76729,102287,HomeImp,ProfExe,5,0,0,89.06269877,1,33,38.44765886,0
1329,10500,74814,98132,HomeImp,ProfExe,8,0,0,164.3308981,0,34,32.3751491,0
1330,10500,55267,65160,DebtCon,Other,1,0,0,108.2754232,8,22,47.07928537,1
1331,10500,47483,53877,DebtCon,,9,0,0,117.0523947,0,26,21.44628171,0
1332,10500,34044,55784,DebtCon,Other,10,0,0,245.1308598,1,32,36.35032943,0
1333,10500,12630,32220,,,,,,,,,34.34585989,0
1334,10500,27180,86978,HomeImp,ProfExe,22,0,0,230.7211544,0,10,25.75301023,0
1335,10600,47701,66500,DebtCon,Other,10,0,0,103.0142897,0,23,37.3100061,0
1336,10600,37742,64334,DebtCon,Mgr,,,,,,,37.54125788,0
1337,10600,80386,106526,HomeImp,ProfExe,1,0,0,64.06673554,1,19,34.10469706,0
1338,10600,31216,44716,DebtCon,Other,8,,1,149.1946475,6,29,37.88226039,0
1339,10600,82894,124359,HomeImp,Other,7,,,,,,40.32588532,0
1340,10600,54344,92742,HomeImp,Other,19,0,0,171.205079,0,28,24.55320617,0
1341,10600,39061,50225,DebtCon,Other,15,0,0,77.11428511,0,12,32.58746565,0
1342,10600,61294,82646,DebtCon,ProfExe,5,0,4,87.85916929,2,13,36.39514815,1
1343,10600,46589,64559,HomeImp,Other,8,0,0,85.23087649,2,33,40.45139254,0
1344,10600,28264,86546,HomeImp,ProfExe,20,0,0,244.140509,0,11,24.20235008,0
1345,10600,44696,57686,DebtCon,Office,0,0,0,170.3409741,0,20,37.79255503,0
1346,10600,61513,73143,DebtCon,ProfExe,2,0,0,164.5676555,2,34,43.20495313,0
1347,10600,82365,100272,DebtCon,ProfExe,3,1,0,122.4835943,0,26,33.65164695,0
1348,10600,81151,200459,HomeImp,Self,14,0,0,9.53414271,,7,21.22321399,0
1349,10600,62909,81411,HomeImp,Other,15,0,0,238.3144708,1,35,34.68038165,0
1350,10600,53200,71000,DebtCon,ProfExe,2,0,0,224.2333333,5,39,,1
1351,10600,22000,35200,DebtCon,Mgr,13,0,0,90.33333333,5,14,,1
1352,10600,56814,66692,DebtCon,Mgr,10,0,0,107.3740552,1,18,32.62568704,0
1353,10600,136820,201820,DebtCon,ProfExe,2,0,0,68.35305606,1,22,38.0722099,0
1354,10600,50662,62491,DebtCon,Other,0,0,0,197.709267,1,13,26.25188835,0
1355,10600,43676,61576,DebtCon,Other,6,0,0,84.83912605,1,10,30.8681375,0
1356,10600,66590,77465,HomeImp,Other,1,1,0,110.7716232,0,6,39.73578526,0
1357,10600,46972,80147,HomeImp,Office,12,3,0,244.2335301,2,29,32.6565313,0
1358,10600,63245,82041,DebtCon,Office,3,1,3,184.5725782,3,29,38.21903431,0
1359,10600,73844,107640,HomeImp,ProfExe,3,0,0,92.97949051,0,34,37.31928931,0
1360,10600,120137,137090,DebtCon,ProfExe,17,,1,173.6904615,0,33,30.95890574,0
1361,10600,80397,203341,HomeImp,Self,14,0,0,11.96373328,,7,18.73208974,0
1362,10600,83217,101359,DebtCon,Mgr,1,0,0,54.74662201,2,24,40.76038718,0
1363,10600,27666,56218,HomeImp,Other,3,0,0,249.8511899,0,10,39.52832634,0
1364,10600,64546,84576,DebtCon,Other,0,,,173.6252843,,35,28.97180377,0
1365,10600,48018,68963,DebtCon,Mgr,2,0,0,186.7575926,1,16,30.65574434,0
1366,10600,56352,75277,DebtCon,Office,5,0,0,98.37727819,2,15,26.24239431,0
1367,10600,72022,82238,DebtCon,Office,5,1,2,181.7689404,3,30,39.59414827,0
1368,10600,58701,67967,DebtCon,Mgr,10,0,0,116.5322893,1,19,31.54021826,0
1369,10700,85198,107044,HomeImp,ProfExe,0,0,0,66.75832547,0,19,36.84646682,0
1370,10700,56197,79272,HomeImp,Other,18,0,0,218.9816622,1,16,34.01535961,0
1371,10700,126751,184554,DebtCon,Other,8,0,0,225.8703522,0,19,34.13705457,0
1372,10700,48322,64383,DebtCon,Other,0,1,0,185.2567347,2,12,28.03080155,0
1373,10700,83650,203720,HomeImp,Self,11,0,0,13.58869396,,8,19.58771055,0
1374,10700,124330,176350,DebtCon,Other,8,0,0,222.6343393,1,19,33.96477734,0
1375,10700,55341,78062,HomeImp,Other,3,0,1,192.5968546,0,12,28.82864931,0
1376,10700,55043,68609,DebtCon,Other,2,0,0,46.27217596,1,17,25.44884453,1
1377,10700,73996,92766,DebtCon,Office,15,0,1,102.1474286,0,9,25.3840627,0
1378,10700,59588,69166,HomeImp,Other,6,0,0,133.9065052,0,17,36.18085758,0
1379,10700,49573,68125,DebtCon,Other,2,0,0,223.2,0,10,,0
1380,10700,122000,148000,DebtCon,ProfExe,0.7,0,0,165.3333333,7,29,,1
1381,10700,34000,49756,HomeImp,Other,0.9,1,0,230.3,8,8,,1
1382,10700,67523,85560,DebtCon,Sales,5,0,0,126.8429349,0,35,26.00166533,0
1383,10700,41144,59375,DebtCon,Other,2,0,0,73.6,1,18,,1
1384,10700,50210,64838,HomeImp,Other,9,0,0,95.03916828,2,34,40.39623344,0
1385,10700,54091,67661,HomeImp,Other,27,0,2,188.5339891,0,24,38.58937235,0
1386,10700,147477,181050,HomeImp,Office,6,0,0,190.0210849,1,55,34.69816239,0
1387,10700,115118,124198,DebtCon,Self,6,1,0,174.3418233,0,19,31.75799058,0
1388,10700,110789,126781,DebtCon,Self,6,0,1,178.6374675,0,19,31.88893638,0
1389,10700,51224,70399,DebtCon,Mgr,5,,,110.6774417,,23,42.93929441,0
1390,10700,67065,96171,DebtCon,Office,9,0,0,205.0076003,3,28,41.58720119,0
1391,10700,29569,47842,DebtCon,Other,12,,1,144.8171746,7,28,36.78458201,0
1392,10800,199000,226000,HomeImp,ProfExe,11,0,0,236.3666667,0,22,,0
1393,10800,64305,107374,DebtCon,ProfExe,9,0,0,97.86132576,0,36,36.99638566,1
1394,10800,98568,121994,,Office,15,0,0,270.2651653,0,16,33.65829222,0
1395,10800,32870,61572,DebtCon,Mgr,,,,,,,38.49024696,0
1396,10800,35602,73077,DebtCon,Self,,0,1,179.89656,1,20,53.58488301,1
1397,10800,11950,46780,HomeImp,Office,24,0,0,268.9,0,20,,0
1398,10800,70214,83882,DebtCon,Office,4,1,2,172.7993009,3,30,38.58882359,0
1399,10800,49254,80527,HomeImp,Other,2,0,2,202.5374304,0,13,29.55158314,0
1400,10800,44355,57742,HomeImp,Other,20,0,1,129.7319921,0,22,38.04276786,0
1401,10800,125732,184667,DebtCon,Other,7,0,0,212.2234688,0,19,33.92078997,0
1402,10800,31149,67239,DebtCon,Mgr,,,,,,,35.26543738,0
1403,10800,80203,98731,DebtCon,Other,4,0,0,113.4251457,2,31,41.47407381,0
1404,10800,64181,70996,DebtCon,Other,4,0,0,171.7595791,2,17,33.22779359,0
1405,10800,57892,78900,DebtCon,ProfExe,15,0,3,329.1666667,1,14,,1
1406,10800,,,,,,,,,,,,0
1407,10800,75000,87400,HomeImp,Other,7,1,0,101.4666667,2,19,,1
1408,10800,52600,66700,DebtCon,ProfExe,2,0,0,110.5666667,5,26,,1
1409,10800,75378,86060,DebtCon,Mgr,6,0,0,102.6650708,0,23,30.09500969,0
1410,10800,67740,108135,DebtCon,Office,11,0,0,163.2738318,1,12,38.38349838,0
1411,10800,194485,228670,HomeImp,ProfExe,1,0,0,75.45815036,,4,28.37013088,1
1412,10800,56477,94980,HomeImp,Other,17,0,0,179.9173626,0,28,25.21073966,0
1413,10800,78898,86567,DebtCon,ProfExe,9,0,0,179.8308288,0,12,40.29195198,0
1414,10800,59469,69834,DebtCon,Other,3,0,0,308.7591757,0,9,34.09578509,0
1415,10800,61791,78361,DebtCon,Office,5,0,0,94.51806778,2,15,28.08852465,0
1416,10800,24182,39750,DebtCon,ProfExe,2,0,0,176.8333333,0,36,,1
1417,10800,,49495,HomeImp,Mgr,5,,,141.1652982,,8,21.07999894,0
1418,10800,83441,92148,DebtCon,Mgr,5,0,0,119.145844,1,26,40.97863532,0
1419,10800,49953,75322,DebtCon,Other,0,0,0,58.89273133,8,21,23.87594619,0
1420,10800,67171,82138,HomeImp,Other,2,0,0,89.12452631,0,6,38.8031464,0
1421,10800,13365,66979,HomeImp,Other,9,2,1,346.9796514,1,22,16.48162968,0
1422,10800,89139,122571,HomeImp,Other,8,,,,,,40.78052715,0
1423,10800,42191,57224,DebtCon,Other,15,0,0,68.81082617,0,11,30.51822975,0
1424,10800,61767,72668,DebtCon,ProfExe,15,0,0,228.9854532,3,32,37.91433471,0
1425,10900,86754,110000,DebtCon,ProfExe,13,0,2,103.4333333,0,19,,1
1426,10900,57494,66704,DebtCon,Mgr,6,,,115.3127491,,24,39.51098574,0
1427,10900,,76207,,,,,,,,,22.3926116,0
1428,10900,49406,83074,HomeImp,Other,1,0,1,191.8151231,0,13,30.12455569,0
1429,10900,22513,52355,HomeImp,Other,1,0,0,248.5834087,0,10,39.20462501,0
1430,10900,,16365,HomeImp,Other,,0,0,59.54870268,1,2,24.19590363,1
